country_id,id,latitude,longitude,name,province_id,slug
6,7825,413379812,-12680897,Aguarón,50,
6,1174,427160883,-35018157,Aguas Cándidas,9,
6,7238,412750949,-46528154,Aguasal,47,
6,6533,40671166,-12342176,Aguatón,44,
6,6534,408228059,-197559,Aguaviva,44,
6,1944,389789683,-48731516,Agudo,13,
6,5853,412284036,-41119384,Aguilafuente,40,
6,1175,42590136,-3328738,Aguilar de Bureba,9,
6,5047,427924493,-42602217,Aguilar de Campoo,34,
6,7239,419842207,-51795176,Aguilar de Campos,47,
6,4610,42612943,-23894557,Aguilar de Codés,31,
6,2046,375150249,-46560569,Aguilar de la Frontera,14,
6,862,417397615,16293852,Aguilar de Segarra,8,
6,6535,40590135,-7964078,Aguilar del Alfambra,44,
6,4039,419617977,-19945169,Aguilar del Río Alhama,26,
6,4560,375081709,-14168464,Águilas,30,
6,7826,412950339,-10467776,Aguilón,50,
6,2452,423948322,28453781,Agullana,17,
6,6973,388213153,-5489346,Agullent,46,
6,5695,281867238,-171959136,Agulo,38,
6,8193,,,Agurain-Salvatierra,1,agurain-salvatierra
6,3299,423548518,-7945753,Agüero,22,
6,5237,279041099,-154456437,Agüimes,35,
6,1548,401902043,-61851961,Ahigal,10,
6,5334,40875081,-67478513,Ahigal de los Aceiteros,37,
6,5335,411582608,-63809264,Ahigal de Villarino,37,
6,632,382623483,-58619717,Ahillones,6,
6,3131,432369216,-21490081,Aia,20,
6,4611,426418637,-13382459,Aibar/Oibar,31,
6,6974,388766144,-5921101,Aielo de Malferit,46,
6,6975,388816613,-3430091,Aielo de Rugat,46,
6,863,417688352,22502611,Aiguafreda,8,
6,6347,413301841,13594544,Aiguamúrcia,43,
6,2453,419371984,27606389,Aiguaviva,17,
6,142,384993242,-3627366,Aigües,3,
6,1808,399008615,-3407996,Aín,12,
6,3300,42415556,1469093,Aínsa-Sobrarbe,22,
6,7827,418170349,-15202049,Ainzón,50,
6,3301,426798731,-6199111,Aisa,22,
6,3809,414957636,4597391,Aitona,25,
6,3132,432554048,-22364607,Aizarnazabal,20,
6,4279,405343685,-34810021,Ajalvir,28,
6,4040,421676385,-24860926,Ajamil de Cameros,26,
6,7464,433127271,-26614285,Ajangiz,48,
6,6767,397125036,-39826137,Ajofrín,45,
15,8295,,,Al Ain,0,al-ain
6,6536,41023714,-6967831,Alacón,44,
6,7828,412491255,-11559672,Aladrén,50,
6,7240,413072296,-52172345,Alaejos,47,
6,7829,417703636,-11219525,Alagón,50,
6,1549,399750038,-63153031,Alagón del Río,10,
6,794,399306395,41399868,Alaior,7,
6,3217,378743849,-66660783,Alájar,21,
6,5696,280627558,-172390241,Alajeró,38,
6,8492,,,Alameda,4,alameda
6,4457,372078282,-46580736,Alameda,29,
6,6768,400122632,-37965052,Alameda de la Sagra,45,
6,4280,409178985,-38437884,Alameda del Valle,28,
6,2674,375817402,-32443093,Alamedilla,18,
6,1945,386769448,-47895922,Alamillo,13,
6,8487,,,Alamillo,18,alamillo
6,2844,408633072,-27259835,Alaminos,19,
6,633,387870782,-62434929,Alange,6,
6,6060,380374813,-57152933,Alanís,41,
6,6976,394570792,-4610681,Alaquàs,46,
6,5048,426598878,-43118251,Alar del Rey,34,
6,5338,407475275,-52880132,Alaraz,37,
6,7830,412045836,-1613624,Alarba,50,
6,2216,395462248,-20835032,Alarcón,16,
6,2845,408496889,-31052816,Alarilla,19,
6,795,396952629,30175712,Alaró,7,
6,3811,423515746,15050765,Alàs i Cerc,25,
6,53,390946413,-13611546,Alatoz,2,
6,6537,406181188,-13456888,Alba,44,
6,5049,418125148,-43662235,Alba de Cerrato,34,
6,5339,408246276,-55159344,Alba de Tormes,37,
6,5340,40670996,-63184533,Alba de Yeltes,37,
6,54,389976516,-18600701,Albacete,2,
6,6977,388370089,-5156197,Albaida,46,
6,6061,374270256,-61659256,Albaida del Aljarafe,41,
6,6978,393970929,-4121969,Albal,46,
6,1550,392565245,-61847898,Albalá,10,
6,1946,386180528,-28062605,Albaladejo,13,
6,2217,398069035,-22277208,Albaladejo del Cuende,16,
6,6979,392010974,-3863965,Albalat de la Ribera,46,
6,6980,39542188,-3473705,Albalat dels Sorells,46,
6,6981,397029923,-3364196,Albalat dels Tarongers,46,
6,3302,417229517,145821,Albalate de Cinca,22,
6,2218,403672828,-22780057,Albalate de las Nogueras,16,
6,2846,403085009,-28415894,Albalate de Zorita,19,
6,6538,411208083,-510963,Albalate del Arzobispo,44,
6,3303,417367125,-1505924,Albalatillo,22,
6,283,372871024,-21811632,Albánchez,4,
